Row ID;Order ID;OrderDate;OrderPriority;OrderQuantity;Sales;Sales2;Discount;ShipMode;Profit;UnitPrice;ShippingCost;CustomerName;Province;Region;CustomerSegment;ProductCategory;ProductSubCategory;ProductName;ProductContainer;ProductBaseMargin;ShipDate
7119;50790;16-07-2018;Critical;47;255,65;255,65;0;Regular Air;-208,8;4,97;5,71;Christopher Conant;Alberta;West;Home Office;Furniture;Office Furnishings;DAX Value U-Channel Document Frames, Easel Back;Medium Box;0,54;18-07-2018
7120;50816;27-03-2016;High;25;286,07;286,07;0,07;Regular Air;-115,94;11,97;4,98;Anthony Johnson;British Columbia;West;Small Business;Office Supplies;Appliances;Staples 6 Outlet Surge;Small Box;0,58;29-03-2016
7121;50816;27-03-2016;High;26;733,92;733,92;0,03;Regular Air;222,804;28,53;1,49;Anthony Johnson;British Columbia;West;Small Business;Office Supplies;Binders and Binder Accessories;Lock-Up Easel 'Spel-Binder';Small Box;0,38;29-03-2016
7122;50816;27-03-2016;High;6;99,11;99,11;0,01;Regular Air;-392,46;15,28;1,99;Anthony Johnson;British Columbia;West;Small Business;Technology;Computer Peripherals;Memorex 4.7GB DVD+R, 3/Pack;Small Pack;0,42;29-03-2016
7123;50818;06-10-2019;Medium;34;5518,5315;5518,5315;0,1;Regular Air;731,257;205,99;8,99;Neoma Murray;Saskachewan;Prarie;Small Business;Technology;Telephones and Communication;TimeportP7382;Small Box;0,56;08-10-2019
7124;50822;07-02-2019;Medium;6;1635,29;1635,29;0,1;Regular Air;-52,08;276,2;24,49;Carol Darley;British Columbia;West;Small Business;Furniture;Chairs & Chairmats;SAFCO Arco Folding Chair;Large Box;;08-02-2019
7125;50822;07-02-2019;Medium;37;316,35;316,35;0,01;Express Air;-432,18;8,12;2,83;Carol Darley;British Columbia;West;Small Business;Technology;Computer Peripherals;Imation Neon Mac Format Diskettes, 10/Pack;Small Pack;0,77;08-02-2019
7126;50823;21-07-2016;Low;12;1244,72;1244,72;0,04;Regular Air;-110,06;100,98;7,18;Nancy Lomonaco;Ontario;Ontario;Home Office;Technology;Computer Peripherals;Logitech Cordless Elite Duo;Small Box;0,4;26-07-2016
7127;50849;04-10-2019;Low;47;307,37;307,37;0,04;Express Air;-329,27;6,48;9,17;Larry Tron;Alberta;West;Home Office;Office Supplies;Paper;Xerox 1996;Small Box;0,37;09-10-2019
7128;50850;06-05-2016;Critical;37;1599,54;1599,54;0;Regular Air;498,1445;40,98;7,47;Greg Guthrie;Manitoba;Prarie;Small Business;Office Supplies;Binders and Binder Accessories;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";Small Box;0,37;08-05-2016
7129;50850;06-05-2016;Critical;2;942,42;942,42;0,02;Delivery Truck;-694,8654;417,4;75,23;Greg Guthrie;Manitoba;Prarie;Small Business;Furniture;Tables;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;Jumbo Box;0,79;07-05-2016
7130;50852;12-06-2018;Medium;24;188,47;188,47;0,03;Regular Air;-271,2335;7,38;11,51;Nick Zandusky;Saskachewan;Prarie;Small Business;Office Supplies;Binders and Binder Accessories;GBC Plastic Binding Combs;Small Box;0,36;13-06-2018
7131;50854;17-12-2018;Critical;27;137,5;137,5;0,07;Regular Air;-144,239;4,98;4,95;Dan Lawera;Ontario;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Cardinal Holdit Business Card Pockets;Small Box;0,37;17-12-2018
7132;50854;17-12-2018;Critical;12;5344,24;5744,24;0,09;Delivery Truck;738,17;500,98;28,14;Dan Lawera;Ontario;Ontario;Corporate;Technology;Office Machines;Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers;Jumbo Drum;0,38;19-12-2018
7133;50854;17-12-2018;Critical;42;452,15;452,15;0,06;Express Air;-54,21;10,98;3,37;Dan Lawera;Ontario;Ontario;Corporate;Office Supplies;Scissors, Rulers and Trimmers;Fiskars® Softgrip Scissors;Small Pack;0,57;17-12-2018
7134;50882;31-08-2017;High;37;366,84;366,84;0,08;Regular Air;-130,1;10,23;4,68;Trudy Bell;Alberta;West;Consumer;Office Supplies;Scissors, Rulers and Trimmers;Acme® Box Cutter Scissors;Small Pack;0,59;31-08-2017
7135;50883;01-06-2019;Low;35;6739,92;6739,92;0,01;Delivery Truck;897,29;180,98;30;Pauline Chand;Ontario;Ontario;Corporate;Furniture;Chairs & Chairmats;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;Jumbo Drum;0,69;01-06-2019
7136;50914;03-07-2019;Critical;49;8551,544;8551,544;0,03;Regular Air;2383,126;195,99;8,99;Carlos Daly;Northwest Territories;Northwest Territories;Corporate;Technology;Telephones and Communication;A1228;Small Box;0,58;03-07-2019
7137;50917;21-07-2016;Low;33;1422,31;1422,31;0,02;Regular Air;118,15;43,98;1,99;Sally Hughsby;Ontario;Ontario;Consumer;Technology;Computer Peripherals;Memorex 80 Minute CD-R Spindle, 100/Pack;Small Pack;0,44;25-07-2016
7138;50945;07-01-2018;Critical;27;834,0625;834,0625;0,01;Regular Air;-187,706;35,99;1,25;Vicky Freymann;Nova Scotia;Atlantic;Home Office;Technology;Telephones and Communication;Accessory13;Small Pack;0,57;09-01-2018
7139;50949;04-02-2018;Medium;32;73,55;73,55;0,09;Express Air;-72,05;2,18;0,78;Guy Thornton;Ontario;Ontario;Corporate;Office Supplies;Rubber Bands;Stockwell Push Pins;Wrap Bag;0,52;05-02-2018
7140;50949;04-02-2018;Medium;46;4404,0385;4804,0385;0,08;Regular Air;697,921;125,99;8,8;Guy Thornton;Ontario;Ontario;Corporate;Technology;Telephones and Communication;StarTAC 6500;Small Box;0,59;06-02-2018
7141;50950;30-12-2019;Not Specified;6;391,12;391,12;0,06;Delivery Truck;-226,96;60,98;30;Tony Molinari;British Columbia;West;Corporate;Furniture;Chairs & Chairmats;Novimex Fabric Task Chair;Jumbo Drum;0,7;30-12-2019
7142;50950;30-12-2019;Not Specified;35;448,1;448,1;0,1;Express Air;-95,07;13,48;4,51;Tony Molinari;British Columbia;West;Corporate;Office Supplies;Storage & Organization;Tenex Personal Project File with Scoop Front Design, Black;Small Box;0,59;30-12-2019
7143;50977;11-06-2019;Low;1;34,09;34,09;0,05;Express Air;-99,9;18,97;9,03;Thomas Thornton;British Columbia;West;Consumer;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;Small Box;0,37;11-06-2019
7144;50978;31-03-2019;High;4;816,09;816,09;0,05;Regular Air;-230,29;210,55;9,99;Cindy Stewart;Yukon;Yukon;Corporate;Office Supplies;Storage & Organization;24 Capacity Maxi Data Binder Racks, Pearl;Small Box;0,6;02-04-2019
7145;50981;04-08-2016;Critical;42;5678,5525;5678,5525;0,01;Regular Air;1170,88;155,99;8,99;Sean O'Donnell;Ontario;Ontario;Corporate;Technology;Telephones and Communication;CF 688;Small Box;0,58;04-08-2016
7146;50982;16-04-2019;High;23;86,53;86,53;0,05;Regular Air;-44,38;3,75;0,5;Clay Ludtke;Quebec;Quebec;Consumer;Office Supplies;Labels;Avery 510;Small Box;0,37;17-04-2019
7147;50983;28-06-2018;Critical;39;2663,1;3063,1;0,06;Regular Air;-1102,02;80,98;35;Bruce Degenhardt;Yukon;Yukon;Home Office;Office Supplies;Storage & Organization;Carina Double Wide Media Storage Towers in Natural & Black;Large Box;0,81;29-06-2018
7148;50983;28-06-2018;Critical;15;229,03;229,03;0,05;Regular Air;-108,58;15,51;5,8;Bruce Degenhardt;Yukon;Yukon;Home Office;Office Supplies;Storage & Organization;Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;Small Box;0,6;30-06-2018
7149;51008;20-08-2018;High;20;269,66;269,66;0,02;Regular Air;-139,13;12,88;4,59;Michael Chen;Quebec;Quebec;Consumer;Office Supplies;Scissors, Rulers and Trimmers;Martin-Yale Premier Letter Opener;Wrap Bag;0,82;22-08-2018
7150;51009;05-11-2018;Not Specified;10;48;48;0,09;Regular Air;-89,14;4,18;6,92;Scot Wooten;Manitoba;Prarie;Corporate;Furniture;Office Furnishings;Eldon® Image Series Desk Accessories, Burgundy;Small Box;0,49;07-11-2018
7151;51011;06-06-2017;Low;41;5144,8715;5144,8715;0,09;Regular Air;1055,833;155,99;3,9;Thomas Thornton;British Columbia;West;Consumer;Technology;Telephones and Communication;T39m;Small Box;0,55;08-06-2017
7152;51041;29-07-2017;High;47;2766,818;2766,818;0,03;Regular Air;466,945;65,99;5,92;Neil Ducich;Manitoba;Prarie;Home Office;Technology;Telephones and Communication;252;Small Box;0,55;30-07-2017
7153;51044;18-01-2019;Low;17;155,89;155,89;0,1;Regular Air;-29,81;9,9;1,39;Linda Southworth;Manitoba;Prarie;Consumer;Office Supplies;Envelopes;#6 3/4 Gummed Flap White Envelopes;Small Box;0,37;18-01-2019
7154;51044;18-01-2019;Low;26;1333,18;1333,18;0,07;Delivery Truck;60,01;50,98;14,19;Linda Southworth;Manitoba;Prarie;Consumer;Furniture;Chairs & Chairmats;Global Deluxe Stacking Chair, Gray;Jumbo Drum;0,56;22-01-2019
7155;51044;18-01-2019;Low;19;117,27;117,27;0,01;Regular Air;-44,55;5,84;0,83;Linda Southworth;Manitoba;Prarie;Consumer;Office Supplies;Pens & Art Supplies;Avery Hi-Liter® Smear-Safe Highlighters;Wrap Bag;0,49;25-01-2019
7156;51047;10-04-2016;Medium;28;65,7;65,7;0,02;Express Air;-143,54;1,76;4,86;Ellis Ballard;Quebec;Quebec;Corporate;Furniture;Office Furnishings;Regeneration Desk Collection;Small Box;0,41;11-04-2016
7157;51047;10-04-2016;Medium;38;1685,07;1685,07;0,03;Regular Air;-741,97;41,47;34,2;Ellis Ballard;Quebec;Quebec;Corporate;Furniture;Office Furnishings;Eldon Econocleat® Chair Mats for Low Pile Carpets;Wrap Bag;0,73;11-04-2016
7158;51072;02-10-2016;Critical;43;7036,11;7036,11;0;Regular Air;1188,65;161,55;19,99;Anna Andreadi;British Columbia;West;Small Business;Office Supplies;Storage & Organization;Fellowes Super Stor/Drawer® Files;Small Box;0,66;04-10-2016
7159;51073;14-05-2017;Not Specified;17;2475,08;2475,08;0;Express Air;898,8;136,98;24,49;Luke Weiss;British Columbia;West;Corporate;Furniture;Office Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;Large Box;0,59;16-05-2017
7160;51073;14-05-2017;Not Specified;49;1610,42;1610,42;0;Regular Air;753,35;30,93;3,92;Luke Weiss;British Columbia;West;Corporate;Furniture;Office Furnishings;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;Small Pack;0,44;15-05-2017
7161;51075;23-11-2017;Not Specified;43;1290,2065;1290,2065;0,06;Express Air;-540,677;35,99;5;Carlos Soltero;Manitoba;Prarie;Small Business;Technology;Telephones and Communication;Accessory17;Wrap Bag;0,82;25-11-2017
7162;51107;25-09-2019;Not Specified;36;772,67;772,67;0;Regular Air;206,8665;21,38;2,99;Luke Foster;Nova Scotia;Atlantic;Corporate;Office Supplies;Binders and Binder Accessories;Trimflex™ Flexible Post Binders;Small Box;0,37;26-09-2019
7163;51109;08-11-2019;High;28;112,05;112,05;0,04;Regular Air;-53,79;4;1,3;Theresa Coyne;Ontario;Ontario;Home Office;Office Supplies;Paper;EcoTones® Memo Sheets;Wrap Bag;0,37;10-11-2019
7164;51111;09-02-2019;Not Specified;1;61,098;61,098;0,02;Regular Air;-637,719;65,99;5,92;Eric Murdock;Newfoundland;Atlantic;Home Office;Technology;Telephones and Communication;252;Small Box;0,55;11-02-2019
7165;51140;14-09-2019;Low;28;132,01;132,01;0,04;Regular Air;-173,12;4,37;5,15;Sean O'Donnell;Ontario;Ontario;Corporate;Office Supplies;Appliances;Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags;Small Box;0,59;14-09-2019
7166;51140;14-09-2019;Low;14;626,33;626,33;0,01;Regular Air;-355,44;45,19;1,99;Sean O'Donnell;Ontario;Ontario;Corporate;Technology;Computer Peripherals;Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus;Small Pack;0,55;18-09-2019
7167;51140;14-09-2019;Low;3;394,34;394,34;0,1;Regular Air;292,38;136,98;24,49;Sean O'Donnell;Ontario;Ontario;Corporate;Furniture;Office Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;Large Box;0,59;21-09-2019
7168;51169;24-12-2017;High;2;291,66;291,66;0,08;Regular Air;-252,92;136,98;24,49;Cari Schnelling;Northwest Territories;Northwest Territories;Home Office;Furniture;Office Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;Large Box;0,59;26-12-2017
7169;51171;21-06-2017;High;34;783,48;783,48;0,01;Regular Air;-153,4045;22,38;15,1;Mark Packer;British Columbia;West;Small Business;Office Supplies;Binders and Binder Accessories;Avery Flip-Chart Easel Binder, Black;Small Box;0,38;23-06-2017
7170;51175;14-08-2019;High;28;1135,24;1135,24;0,06;Regular Air;191,81;41,71;4,5;Katherine Hughes;New Brunswick;Atlantic;Consumer;Office Supplies;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector;Small Box;0,56;14-08-2019
7171;51175;14-08-2019;High;3;2136,93;2136,93;0,04;Regular Air;-2677,48;699,99;24,49;Katherine Hughes;New Brunswick;Atlantic;Consumer;Technology;Copiers and Fax;Canon PC1060 Personal Laser Copier;Large Box;0,41;15-08-2019
7172;51200;18-11-2018;Medium;29;1217,88;1617,88;0;Regular Air;-108,1;53,98;5,5;Tom Prescott;Alberta;West;Small Business;Technology;Computer Peripherals;Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad;Small Box;0,62;21-11-2018
7173;51201;16-12-2018;High;42;312,05;312,05;0,04;Regular Air;-422,378;7,38;11,51;Jonathan Doherty;Saskachewan;Prarie;Corporate;Office Supplies;Binders and Binder Accessories;GBC Plastic Binding Combs;Small Box;0,36;16-12-2018
7174;51202;13-04-2019;High;4;30,89;30,89;0,06;Regular Air;-99,55;5,78;7,64;Jim Epp;New Brunswick;Atlantic;Small Business;Office Supplies;Paper;HP Office Recycled Paper (20Lb. and 87 Bright);Small Box;0,36;15-04-2019
7175;51202;13-04-2019;High;34;170,46;170,46;0,1;Regular Air;-184,35;5,28;5,66;Jim Epp;New Brunswick;Atlantic;Small Business;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);Small Box;0,4;14-04-2019
7176;51203;21-12-2018;High;49;16622,55;26622,55;0,08;Delivery Truck;3086,2155;550,98;45,7;Eleni McCrary;Nova Scotia;Atlantic;Home Office;Furniture;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;Jumbo Box;0,71;22-12-2018
7177;51205;10-12-2019;High;17;233,01;233,01;0,04;Express Air;8,8845;12,97;1,49;Nat Carroll;Ontario;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";Small Box;0,35;11-12-2019
7178;51205;10-12-2019;High;5;225,72;225,72;0;Regular Air;-63,35;39,98;9,83;Nat Carroll;Ontario;Ontario;Home Office;Office Supplies;Envelopes;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;Small Box;0,4;11-12-2019
7179;51233;09-12-2016;Low;3;26,5;26,5;0,05;Regular Air;-39,88;7,59;4;Eleni McCrary;Nova Scotia;Atlantic;Corporate;Furniture;Office Furnishings;Master Giant Foot® Doorstop, Safety Yellow;Wrap Bag;0,42;09-12-2016
7180;51237;10-03-2019;Medium;26;4769,0695;4769,0695;0,03;Regular Air;758,581;205,99;5,99;John Lucas;Ontario;Ontario;Small Business;Technology;Telephones and Communication;3285;Small Box;0,59;12-03-2019
7181;51239;23-02-2019;Low;48;4046,25;4046,25;0,09;Delivery Truck;-1356,93;85,29;60;Katharine Harms;Alberta;West;Consumer;Furniture;Tables;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops;Jumbo Drum;0,56;25-02-2019
7182;51266;25-03-2016;Not Specified;11;1610,29;1610,29;0,04;Regular Air;-158,62;150,98;13,99;Michael Grace;Saskachewan;Prarie;Corporate;Technology;Office Machines;Canon MP41DH Printing Calculator;Medium Box;0,38;27-03-2016
7183;51266;25-03-2016;Not Specified;30;617,51;617,51;0,01;Regular Air;18,1;18,97;9,03;Michael Grace;Saskachewan;Prarie;Corporate;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;Small Box;0,37;25-03-2016
7184;51266;25-03-2016;Not Specified;23;278,83;278,83;0,03;Regular Air;-44,84;12,28;4,86;Michael Grace;Saskachewan;Prarie;Corporate;Office Supplies;Paper;Xerox 1933;Small Box;0,38;26-03-2016
7185;51266;25-03-2016;Not Specified;46;1605,22;1605,22;0,05;Express Air;150,03;34,99;7,73;Michael Grace;Saskachewan;Prarie;Corporate;Office Supplies;Pens & Art Supplies;Hunt Boston® Vacuum Mount KS Pencil Sharpener;Small Box;0,59;27-03-2016
7186;51267;03-05-2019;Low;46;4394,78;4394,78;0,08;Delivery Truck;-395,77;100,98;35,84;Corey Lock;British Columbia;West;Home Office;Furniture;Bookcases;Bush Westfield Collection Bookcases, Fully Assembled;Jumbo Box;0,62;08-05-2019
7187;51269;12-01-2019;High;2;21,07;21,07;0;Regular Air;-90,4305;8,69;2,99;Mitch Gastineau;Alberta;West;Small Business;Office Supplies;Binders and Binder Accessories;Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl;Small Box;0,39;13-01-2019
7188;51269;12-01-2019;Critical;20;430,41;430,41;0,08;Regular Air;-61,55;22,98;7,58;Mitch Gastineau;Alberta;West;Small Business;Furniture;Office Furnishings;"Seth Thomas 12"" Clock w/ Goldtone Case";Small Box;0,51;13-01-2019
7189;51271;25-10-2017;High;31;3969,43;3969,43;0,1;Delivery Truck;-856,51;140,98;36,09;Tim Brockman;Alberta;West;Consumer;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;Jumbo Box;0,77;27-10-2017
7190;51271;25-10-2017;High;16;2882,707;2882,707;0,02;Regular Air;-76,772;205,99;5;Tim Brockman;Alberta;West;Consumer;Technology;Telephones and Communication;Phone 918;Small Box;0,59;27-10-2017
7191;51297;11-11-2019;Low;41;356,28;356,28;0,07;Express Air;-14,244;8,69;2,99;Tom Prescott;Alberta;West;Small Business;Office Supplies;Binders and Binder Accessories;Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl;Small Box;0,39;20-11-2019
7192;51300;15-10-2018;Medium;43;344,24;344,24;0,09;Regular Air;-349,24;8,33;1,99;Toby Carlisle;Saskachewan;Prarie;Home Office;Technology;Computer Peripherals;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;Small Pack;0,52;17-10-2018
7193;51302;24-08-2018;Not Specified;44;167,55;167,55;0,03;Regular Air;-303,5;3,75;7,5;Tracy Collins;Manitoba;Prarie;Consumer;Office Supplies;Labels;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;Small Box;0,37;26-08-2018
7194;51328;26-10-2017;Low;38;689,67;689,67;0,07;Regular Air;-8,53;18,7;8,99;Sarah Jordon;Manitoba;Prarie;Consumer;Furniture;Office Furnishings;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";Small Pack;0,47;31-10-2017
7195;51333;04-10-2019;Not Specified;30;2219,79;2219,79;0,1;Delivery Truck;-389,4482;80,97;33,6;Theone Pippenger;Manitoba;Prarie;Corporate;Technology;Office Machines;Lexmark Z25 Color Inkjet Printer;Jumbo Drum;0,37;06-10-2019
7196;51333;04-10-2019;Not Specified;25;237,36;237,36;0,07;Regular Air;-197,86;9,06;9,86;Theone Pippenger;Manitoba;Prarie;Corporate;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;Small Box;0,4;06-10-2019
7197;51360;20-06-2018;Medium;12;46,55;46,55;0;Regular Air;-63,66;3,69;0,5;Jack O'Briant;Saskachewan;Prarie;Consumer;Office Supplies;Labels;Avery 501;Small Box;0,38;22-06-2018
7198;51361;18-03-2018;Low;14;76,06;76,06;0,02;Express Air;-115,99;4,28;5,68;Meg O'Connel;Ontario;Ontario;Corporate;Office Supplies;Paper;Xerox 199;Small Box;0,4;20-03-2018
7199;51361;18-03-2018;Critical;50;15056,68;18056,68;0;Delivery Truck;-6534,654;349,45;60;Meg O'Connel;Ontario;Ontario;Corporate;Furniture;Tables;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;Jumbo Drum;;22-03-2018
7200;51362;22-02-2017;Medium;47;1501,8;1501,8;0,02;Regular Air;-267,22;30,97;4;Tim Taslimi;British Columbia;West;Corporate;Technology;Computer Peripherals;Microsoft Multimedia Keyboard;Small Box;0,74;24-02-2017
7201;51365;07-08-2019;High;35;195,23;195,23;0,08;Regular Air;-132,46;5,89;5,57;Theone Pippenger;Manitoba;Prarie;Corporate;Furniture;Office Furnishings;Eldon Wave Desk Accessories;Small Box;0,41;09-08-2019
7202;51365;07-08-2019;High;35;4051,8;4051,8;0,1;Delivery Truck;-744,072;124,49;51,94;Theone Pippenger;Manitoba;Prarie;Corporate;Furniture;Tables;Bevis 36 x 72 Conference Tables;Jumbo Box;0,63;08-08-2019
7203;51392;12-11-2016;Medium;10;254,89;254,89;0,09;Regular Air;-486,58;26,31;5,89;Jamie Frazer;Manitoba;Prarie;Small Business;Technology;Computer Peripherals;Micro Innovations Micro 3000 Keyboard, Black;Small Box;0,75;13-11-2016
7204;51395;09-06-2017;Low;26;78,22;78,22;0,03;Regular Air;-47,5;2,88;0,5;Lena Creighton;Ontario;Ontario;Corporate;Office Supplies;Labels;Avery 484;Small Box;0,36;14-06-2017
7205;51395;09-06-2017;Low;10;51,65;51,65;0,1;Regular Air;-112,13;4,98;5,49;Lena Creighton;Ontario;Ontario;Corporate;Office Supplies;Paper;Xerox 1952;Small Box;0,38;13-06-2017
7206;51424;09-01-2019;Not Specified;48;113,98;113,98;0,1;Regular Air;-58,71;2,62;0,8;Tony Sayre;Alberta;West;Home Office;Office Supplies;Rubber Bands;Staples Metal Binder Clips;Wrap Bag;0,39;10-01-2019
7207;51424;09-01-2019;Not Specified;5;88,94;88,94;0,05;Regular Air;-127,54;16,74;7,04;Tony Sayre;Alberta;West;Home Office;Office Supplies;Storage & Organization;Rogers® Profile Extra Capacity Storage Tub;Small Box;0,81;11-01-2019
7208;51426;01-12-2017;Medium;41;357,01;357,01;0,01;Regular Air;-315,5;8,33;1,99;Saphhira Shifley;Saskachewan;Prarie;Consumer;Technology;Computer Peripherals;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;Small Pack;0,52;02-12-2017
7209;51461;10-02-2018;Not Specified;43;858,53;858,53;0,07;Regular Air;-157,54;19,99;11,17;Greg Guthrie;Manitoba;Prarie;Corporate;Furniture;Office Furnishings;Telescoping Adjustable Floor Lamp;Large Box;0,6;12-02-2018
7210;51462;22-06-2018;Medium;15;417,88;417,88;0,08;Express Air;-93,95;28,15;8,99;Philisse Overcash;Nova Scotia;Atlantic;Small Business;Office Supplies;Pens & Art Supplies;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;Small Pack;0,57;24-06-2018
